size: [644 4]
0.13439047 0.4188794 0.09599319 1820000000
0.16929708 0.37873676 0.12217315 1829900000
0.14835311 0.3001969 0.19373171 1840000000
0.07504922 0.23038366 0.24783696 1849900000
-0.02094397 0.12740915 0.26354495 1860000000
-0.12566382 0.052359924 0.226893 1869900000
-0.24260098 0.06283191 0.14835311 1880000000
-0.3298675 0.11519183 0.0453786 1889900000
-0.3682648 0.16057043 -0.08377588 1900000000
-0.35255682 0.21293035 -0.20245837 1909900000
-0.28448892 0.24783696 -0.2775076 1920000000
-0.20071304 0.30892354 -0.3106689 1929900000
-0.12740915 0.34906614 -0.3071782 1940000000
-0.06283191 0.37873676 -0.22514766 1949900000
0.008726654 0.3857181 -0.09424786 1960000000
0.085521206 0.35953814 0.04712393 1969900000
0.1361358 0.28099826 0.11868249 1980000000
0.18325973 0.16755176 0.10995584 1989900000
0.24609163 0.08901187 0.0453786 2000000000
0.31939554 0.07679455 0.019198637 2009900000
0.3682648 0.14486246 0.085521206 2020000000
0.35255682 0.21991168 0.19547704 2029900000
0.24958229 0.24609163 0.29321557 2040000000
0.09250253 0.20769437 0.33684883 2049900000
-0.09599319 0.11519183 0.36128345 2060000000
-0.26529026 0.04188794 0.35953814 2069900000
-0.38920876 0.013962646 0.33684883 2080000000
-0.41538873 0.0052359924 0.3001969 2089900000
-0.36651945 0.033161283 0.24609163 2100000000
-0.26529026 0.09773852 0.1867504 2109900000
-0.14835311 0.15533444 0.0907572 2120000000
-0.04188794 0.1867504 -0.0017453308 2129900000
0.036651947 0.20071304 -0.052359924 2140000000
0.07155856 0.21816635 -0.06981323 2149900000
0.04712393 0.24958229 -0.057595916 2160000000
-0.04188794 0.26354495 -0.036651947 2169900000
-0.16929708 0.232129 -0.02443463 2180000000
-0.2600543 0.17453307 0.008726654 2189900000
-0.3054329 0.13962646 0.059341244 2200000000
-0.32114086 0.0907572 0.10122918 2209900000
-0.3106689 0.052359924 0.12566382 2220000000
-0.28448892 0.026179962 0.11693716 2229900000
-0.24609163 0.012217315 0.09250253 2240000000
-0.20594902 0.0017453308 0.052359924 2249900000
-0.17802374 -0.006981323 0.019198637 2260000000
-0.15707977 -0.012217315 -0.010471985 2269900000
-0.13962646 -0.0034906615 -0.027925292 2280000000
-0.120427825 0.006981323 -0.066322565 2289900000
-0.07679455 0.029670622 -0.10471985 2300000000
-0.043633267 0.040142607 -0.12566382 2309900000
-0.006981323 0.059341244 -0.1361358 2320000000
0.02443463 0.08203054 -0.13962646 2329900000
0.04188794 0.13788113 -0.15009844 2340000000
0.04712393 0.1815144 -0.16406108 2349900000
0.04886926 0.17278774 -0.16580643 2360000000
0.036651947 0.10122918 -0.17802374 2369900000
0.033161283 0.015707977 -0.17278774 2380000000
0.038397275 -0.034906615 -0.16755176 2389900000
0.07155856 -0.04712393 -0.16755176 2400000000
0.09250253 -0.033161283 -0.16929708 2409900000
0.11693716 -0.0453786 -0.17802374 2420000000
0.13962646 -0.026179962 -0.17104241 2429900000
0.14311711 -0.0052359924 -0.1361358 2440000000
0.13962646 0.013962646 -0.066322565 2449900000
0.11519183 -0.0052359924 0.008726654 2460000000
0.06457724 -0.061086576 0.09250253 2469900000
-0.0052359924 -0.16755176 0.12740915 2480000000
-0.052359924 -0.26878095 0.11519183 2489900000
-0.052359924 -0.3228862 0.06457724 2500000000
-0.013962646 -0.3298675 0.0052359924 2509900000
0.08203054 -0.3228862 -0.029670622 2520000000
0.17453307 -0.32114086 -0.057595916 2529900000
0.24260098 -0.3298675 -0.07330389 2540000000
0.30892354 -0.36128345 -0.12391848 2549900000
0.36128345 -0.4258607 -0.1815144 2560000000
0.3577928 -0.48694727 -0.21293035 2569900000
0.3228862 -0.49218327 -0.232129 2580000000
0.27401692 -0.47298464 -0.24260098 2589900000
0.18500505 -0.41189805 -0.22863832 2600000000
0.036651947 -0.3106689 -0.20245837 2609900000
-0.12217315 -0.21118502 -0.16929708 2620000000
-0.24958229 -0.1815144 -0.12391848 2629900000
-0.31415954 -0.2042037 -0.08901187 2640000000
-0.3054329 -0.24783696 -0.08203054 2649900000
-0.22863832 -0.26878095 -0.0907572 2660000000
-0.08377588 -0.25307295 -0.08901187 2669900000
0.09424786 -0.2443463 -0.055850584 2680000000
0.2670356 -0.24085565 0.017453307 2689900000
0.37873676 -0.3106689 0.11170117 2700000000
0.4310967 -0.39444476 0.19373171 2709900000
0.45204067 -0.44680467 0.21991168 2720000000
0.44331402 -0.46774864 0.20071304 2729900000
0.41189805 -0.44505933 0.13962646 2740000000
0.37699145 -0.41713405 0.052359924 2749900000
0.3246315 -0.38920876 -0.027925292 2760000000
0.25656363 -0.3735008 -0.059341244 2769900000
0.16406108 -0.36128345 -0.038397275 2780000000
0.036651947 -0.34033948 0.033161283 2789900000
-0.13264513 -0.28797957 0.106465176 2800000000
-0.31590486 -0.25307295 0.13439047 2809900000
-0.47298464 -0.2600543 0.12915447 2820000000
-0.58294046 -0.28797957 0.080285214 2829900000
-0.6422817 -0.29147023 0.019198637 2840000000
-0.6527537 -0.26878095 -0.026179962 2849900000
-0.6318097 -0.22514766 -0.052359924 2860000000
-0.5846858 -0.17627841 -0.087266535 2869900000
-0.5218539 -0.12391848 -0.14835311 2880000000
-0.46774864 -0.08377588 -0.21642101 2887900000
-0.37699145 0.0 -0.3106689 2900000000
-0.29845157 0.06283191 -0.3752461 2909900000
-0.20769437 0.108210504 -0.42760605 2920000000
-0.09424786 0.106465176 -0.4764753 2929900000
0.0226893 0.07679455 -0.5113819 2940000000
0.12566382 0.06283191 -0.52883524 2949900000
0.19896771 0.055850584 -0.49567392 2960000000
0.23038366 0.06981323 -0.43807802 2969900000
0.21293035 0.106465176 -0.36477414 2980000000
0.1815144 0.1588251 -0.3071782 2989900000
0.1361358 0.20245837 -0.22514766 3000000000
0.087266535 0.19896771 -0.1535891 3009900000
0.036651947 0.1535891 -0.08377588 3020000000
-0.008726654 0.085521206 -0.031415954 3029900000
-0.06457724 0.040142607 0.0 3040000000
-0.0907572 0.034906615 0.034906615 3049900000
-0.07155856 0.033161283 0.06981323 3060000000
-0.05061459 0.04886926 0.08901187 3069900000
-0.0226893 0.033161283 0.07504922 3080000000
-0.012217315 0.0 0.0680679 3089900000
0.0017453308 -0.0034906615 0.057595916 3100000000
0.019198637 0.038397275 0.04712393 3109900000
0.02443463 0.080285214 0.04712393 3120000000
0.02094397 0.11170117 0.04188794 3129900000
0.034906615 0.13962646 0.02094397 3140000000
0.036651947 0.14311711 -0.010471985 3149900000
0.036651947 0.16231576 -0.052359924 3160000000
0.031415954 0.19896771 -0.099483855 3169900000
0.027925292 0.25307295 -0.1361358 3180000000
0.026179962 0.3106689 -0.1535891 3189900000
0.031415954 0.35255682 -0.1535891 3200000000
0.043633267 0.3804821 -0.13788113 3209900000
0.033161283 0.3857181 -0.10995584 3220000000
0.006981323 0.3735008 -0.07679455 3229900000
-0.0052359924 0.3577928 -0.057595916 3240000000
0.02443463 0.36651945 -0.033161283 3249900000
0.07504922 0.40666208 -0.015707977 3260000000
0.14486246 0.45029533 -0.0017453308 3269900000
0.19722238 0.4363327 0.008726654 3280000000
0.18325973 0.35604748 0.04712393 3289900000
0.10995584 0.24958229 0.0907572 3300000000
0.029670622 0.15009844 0.13962646 3309900000
-0.078539886 0.087266535 0.16929708 3320000000
-0.17802374 0.11868249 0.17104241 3329900000
-0.23736498 0.22863832 0.14660779 3340000000
-0.232129 0.3577928 0.09773852 3349900000
-0.16755176 0.45727664 0.036651947 3360000000
-0.080285214 0.49567392 -0.013962646 3369900000
0.0017453308 0.49567392 -0.04712393 3380000000
0.080285214 0.47996596 -0.036651947 3389900000
0.17802374 0.5096366 -0.0034906615 3400000000
0.31939554 0.63704574 0.036651947 3409900000
0.4834566 0.8342681 0.04886926 3420000000
0.6283191 1.0419625 0.033161283 3429900000
0.66671634 1.1100304 0.034906615 3440000000
0.66148037 1.1082851 0.066322565 3449900000
0.685915 1.1588997 0.11693716 3460000000
0.69115096 1.113521 0.17802374 3467900000
0.58294046 0.9058267 0.28448892 3480000000
0.39269942 0.64053637 0.31939554 3489900000
0.17278774 0.37873676 0.33161286 3500000000
-0.0907572 0.17278774 0.3735008 3509900000
-0.3246315 0.10122918 0.3857181 3520000000
-0.47298464 0.1535891 0.37699145 3529900000
-0.5602512 0.2617996 0.3630288 3540000000
-0.60562974 0.32637686 0.34383017 3549900000
-0.6073751 0.30368754 0.28274357 3560000000
-0.5340712 0.23038366 0.16929708 3569900000
-0.41538873 0.17453307 0.008726654 3580000000
-0.26529026 0.19547704 -0.1535891 3589900000
-0.0907572 0.27576226 -0.3071782 3600000000
0.085521206 0.35604748 -0.4031714 3609900000
0.22514766 0.41015273 -0.43284202 3620000000
0.2670356 0.42411536 -0.39269942 3629900000
0.226893 0.4084074 -0.30892354 3640000000
0.12217315 0.36477414 -0.20769437 3649900000
0.0052359924 0.3351035 -0.10297451 3660000000
-0.099483855 0.32114086 -0.006981323 3669900000
-0.17802374 0.2617996 0.08203054 3680000000
-0.22165701 0.1588251 0.1535891 3689900000
-0.2391103 0.054105252 0.2042037 3700000000
-0.232129 -0.034906615 0.22165701 3709900000
-0.21642101 -0.078539886 0.19896771 3720000000
-0.19198638 -0.09424786 0.16057043 3729900000
-0.17453307 -0.09599319 0.1134465 3740000000
-0.17104241 -0.09424786 0.059341244 3749900000
-0.16406108 -0.0907572 0.0034906615 3760000000
-0.16231576 -0.10297451 -0.04712393 3769900000
-0.17627841 -0.15184377 -0.06981323 3780000000
-0.20594902 -0.2600543 -0.06981323 3789900000
-0.23038366 -0.42760605 -0.06981323 3800000000
-0.26354495 -0.6021391 -0.055850584 3809900000
-0.29147023 -0.685915 -0.057595916 3820000000
-0.28623423 -0.675443 -0.0680679 3829900000
-0.24085565 -0.61610174 -0.07330389 3840000000
-0.16755176 -0.53581655 -0.10471985 3849900000
-0.0680679 -0.453786 -0.13439047 3860000000
0.06283191 -0.36651945 -0.14835311 3869900000
0.17104241 -0.29321557 -0.15707977 3880000000
0.19896771 -0.3106689 -0.13962646 3889900000
0.13439047 -0.47996596 -0.11693716 3900000000
-0.02443463 -0.79587084 -0.0907572 3909900000
-0.24958229 -1.1868249 -0.05061459 3920000000
-0.44331402 -1.4713138 -0.02443463 3929900000
-0.5340712 -1.535891 0.017453307 3940000000
-0.50789124 -1.3823019 0.06457724 3949900000
-0.3804821 -1.082105 0.10995584 3960000000
-0.20769437 -0.73827493 0.10995584 3969900000
-0.04188794 -0.46774864 0.06457724 3980000000
0.12391848 -0.29321557 -0.043633267 3989900000
0.25656363 -0.24958229 -0.16231576 4000000000
0.29670623 -0.24958229 -0.2548183 4009900000
0.27052626 -0.17627841 -0.33684883 4020000000
0.21293035 -0.07330389 -0.3804821 4029900000
0.08203054 -0.02094397 -0.36651945 4040000000
-0.12391848 -0.0453786 -0.34557548 4049900000
-0.34208483 -0.13264513 -0.31939554 4060000000
-0.49916458 -0.25307295 -0.29321557 4069900000
-0.56548715 -0.34033948 -0.25132763 4080000000
-0.5550152 -0.35430214 -0.21642101 4089900000
-0.45553133 -0.28623423 -0.16406108 4100000000
-0.28972492 -0.19373171 -0.12217315 4109900000
-0.099483855 -0.12915447 -0.09250253 4120000000
0.08203054 -0.14311711 -0.11519183 4129900000
0.2600543 -0.21816635 -0.17104241 4140000000
0.42935136 -0.3124142 -0.2443463 4149900000
0.5846858 -0.4136434 -0.31590486 4160000000
0.70162296 -0.46774864 -0.3752461 4169900000
0.76270956 -0.453786 -0.40491673 4180000000
0.7906348 -0.35255682 -0.38397276 4189900000
0.76445484 -0.20594902 -0.31415954 4200000000
0.6632257 -0.06457724 -0.22340234 4209900000
0.50789124 -0.0034906615 -0.10471985 4220000000
0.31590486 -0.013962646 -0.0017453308 4229900000
0.11693716 -0.10471985 0.066322565 4240000000
-0.07504922 -0.25656363 0.10122918 4249900000
-0.24609163 -0.4258607 0.11519183 4260000000
-0.36651945 -0.55326986 0.10471985 4269900000
-0.4084074 -0.5899218 0.08203054 4280000000
-0.3857181 -0.54803383 0.059341244 4289900000
-0.30892354 -0.46076733 0.038397275 4300000000
-0.20594902 -0.34906614 0.038397275 4309900000
-0.1134465 -0.24958229 0.034906615 4320000000
-0.057595916 -0.17802374 0.0017453308 4329900000
-0.036651947 -0.12915447 -0.07155856 4340000000
-0.02443463 -0.0907572 -0.17627841 4349900000
-0.006981323 -0.054105252 -0.27925292 4360000000
0.019198637 -0.04712393 -0.34732082 4369900000
0.02443463 -0.059341244 -0.3804821 4380000000
0.006981323 -0.06981323 -0.40142608 4389900000
-0.006981323 -0.04712393 -0.40142608 4400000000
-0.026179962 0.010471985 -0.3804821 4409900000
-0.04712393 0.10122918 -0.35604748 4420000000
-0.087266535 0.17453307 -0.3176502 4429900000
-0.12391848 0.21293035 -0.2600543 4440000000
-0.15184377 0.20594902 -0.17802374 4449900000
-0.17453307 0.21118502 -0.08203054 4460000000
-0.19198638 0.23038366 0.012217315 4469900000
-0.19896771 0.232129 0.087266535 4480000000
-0.18500505 0.23387432 0.1308998 4489900000
-0.17278774 0.232129 0.17802374 4500000000
-0.12915447 0.24085565 0.21816635 4509900000
-0.07679455 0.25656363 0.2600543 4520000000
-0.02443463 0.28099826 0.28623423 4529900000
0.015707977 0.3106689 0.29670623 4540000000
0.0052359924 0.35953814 0.3124142 4549900000
-0.052359924 0.3700101 0.3246315 4560000000
-0.1588251 0.34033948 0.32114086 4569900000
-0.28972492 0.27052626 0.32637686 4580000000
-0.39968073 0.15184377 0.33684883 4589900000
-0.43982336 0.02443463 0.3228862 4600000000
-0.4206247 -0.031415954 0.26878095 4609900000
-0.39269942 0.010471985 0.14486246 4620000000
-0.3700101 0.1134465 -0.0034906615 4629900000
-0.30892354 0.28274357 -0.14835311 4640000000
-0.19722238 0.48520195 -0.2722716 4649900000
-0.040142607 0.6632257 -0.34906614 4660000000
0.108210504 0.73478425 -0.3804821 4669900000
0.226893 0.69115096 -0.35953814 4680000000
0.34557548 0.5777045 -0.28797957 4689900000
0.43982336 0.45029533 -0.20769437 4700000000
0.49741927 0.35953814 -0.15009844 4709900000
0.5201086 0.34033948 -0.10995584 4720000000
0.51487255 0.38222742 -0.078539886 4729900000
0.47298464 0.42935136 -0.05061459 4740000000
0.4188794 0.46076733 -0.04188794 4749900000
0.36651945 0.45029533 -0.0017453308 4760000000
0.33161286 0.4310967 0.04886926 4769900000
0.27401692 0.37699145 0.120427825 4780000000
0.18325973 0.31415954 0.18849573 4789900000
0.085521206 0.25307295 0.2443463 4800000000
-0.013962646 0.2094397 0.2949609 4809900000
-0.085521206 0.19198638 0.34732082 4820000000
-0.14486246 0.19896771 0.3804821 4829900000
-0.20769437 0.22514766 0.39095408 4840000000
-0.2548183 0.2548183 0.37699145 4849900000
-0.27401692 0.2617996 0.36651945 4857900000
-0.2443463 0.2391103 0.33335817 4869900000
-0.18849573 0.2042037 0.3054329 4880000000
-0.11868249 0.16929708 0.26878095 4889900000
-0.0453786 0.14137179 0.21642101 4900000000
0.036651947 0.10471985 0.14486246 4909900000
0.087266535 0.08901187 0.078539886 4920000000
0.12915447 0.09599319 0.029670622 4929900000
0.14660779 0.07679455 0.013962646 4940000000
0.1308998 0.0453786 0.02443463 4949900000
0.08901187 -0.0034906615 0.034906615 4960000000
0.029670622 -0.026179962 0.027925292 4969900000
-0.026179962 -0.06981323 0.019198637 4980000000
-0.078539886 -0.11868249 0.0 4989900000
-0.10471985 -0.1815144 -0.019198637 5000000000
-0.11519183 -0.22340234 -0.033161283 5009900000
-0.120427825 -0.22514766 -0.055850584 5020000000
-0.12566382 -0.21991168 -0.07504922 5029900000
-0.11868249 -0.17802374 -0.108210504 5040000000
-0.10122918 -0.12740915 -0.14486246 5049900000
-0.06283191 -0.06457724 -0.1815144 5060000000
-0.027925292 -0.034906615 -0.2042037 5069900000
0.010471985 -0.0226893 -0.21816635 5080000000
0.029670622 -0.07330389 -0.22514766 5089900000
0.038397275 -0.16231576 -0.232129 5100000000
0.052359924 -0.24958229 -0.25132763 5109900000
0.087266535 -0.29670623 -0.2775076 5120000000
0.12915447 -0.28274357 -0.2949609 5129900000
0.16057043 -0.25830895 -0.3001969 5140000000
0.18849573 -0.25307295 -0.29321557 5149900000
0.2042037 -0.27052626 -0.2670356 5160000000
0.17453307 -0.30368754 -0.21991168 5169900000
0.120427825 -0.32637686 -0.16929708 5180000000
0.04886926 -0.3351035 -0.1134465 5189900000
-0.017453307 -0.32114086 -0.066322565 5200000000
-0.059341244 -0.30194223 -0.052359924 5209900000
-0.04712393 -0.29321557 -0.015707977 5220000000
-0.0034906615 -0.28623423 0.04188794 5229900000
0.04712393 -0.29845157 0.12915447 5240000000
0.08203054 -0.3298675 0.20769437 5249900000
0.10122918 -0.3752461 0.24085565 5260000000
0.13439047 -0.453786 0.22340234 5269900000
0.21293035 -0.56897783 0.14835311 5280000000
0.3351035 -0.6632257 0.07679455 5289900000
0.46076733 -0.7103496 0.013962646 5300000000
0.5619965 -0.7033683 -0.013962646 5309900000
0.6126111 -0.6475177 -0.0017453308 5320000000
0.58643115 -0.5777045 0.0052359924 5329900000
0.4660033 -0.52534455 -0.0034906615 5340000000
0.27925292 -0.46774864 -0.0226893 5349900000
0.080285214 -0.38920876 -0.043633267 5360000000
-0.07504922 -0.29321557 -0.07504922 5369900000
-0.1815144 -0.2617996 -0.120427825 5380000000
-0.22165701 -0.28972492 -0.1867504 5389900000
-0.21642101 -0.30368754 -0.26878095 5400000000
-0.15533444 -0.2600543 -0.33684883 5409900000
-0.033161283 -0.21293035 -0.34732082 5420000000
0.09773852 -0.16057043 -0.3054329 5429900000
0.23038366 -0.15707977 -0.23561965 5440000000
0.3106689 -0.19722238 -0.1588251 5449900000
0.3228862 -0.24085565 -0.0907572 5460000000
0.30368754 -0.28623423 -0.05061459 5469900000
0.26529026 -0.30194223 -0.05061459 5480000000
0.21293035 -0.31590486 -0.08203054 5489900000
0.15533444 -0.31590486 -0.11519183 5500000000
0.10297451 -0.3106689 -0.14660779 5509900000
0.04886926 -0.29147023 -0.16231576 5520000000
-0.019198637 -0.2600543 -0.13788113 5529900000
-0.1134465 -0.19896771 -0.106465176 5540000000
-0.23038366 -0.14137179 -0.0907572 5549900000
-0.37175545 -0.10995584 -0.06981323 5560000000
-0.5218539 -0.10122918 -0.043633267 5569900000
-0.6318097 -0.08203054 -0.040142607 5580000000
-0.6684617 -0.04712393 -0.066322565 5589900000
-0.6475177 -0.0052359924 -0.12391848 5600000000
-0.57944983 0.043633267 -0.18500505 5609900000
-0.4782206 0.07330389 -0.24609163 5620000000
-0.36128345 0.09424786 -0.28274357 5629900000
-0.2670356 0.13264513 -0.28972492 5640000000
-0.16231576 0.17627841 -0.24958229 5649900000
-0.055850584 0.22863832 -0.19722238 5660000000
0.036651947 0.27401692 -0.16406108 5669900000
0.10995584 0.2775076 -0.14486246 5680000000
0.14311711 0.26878095 -0.13439047 5689900000
0.11868249 0.26878095 -0.106465176 5700000000
0.085521206 0.25656363 -0.0680679 5709900000
